"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"597","일반음식점","07_24_04_P","3940000","4100100-101-2023-00341","2023-11-14","","03","폐업","02","폐업","2023-11-30","","","","","","411-766","경기도 고양시 일산서구 대화동 2602 현대백화점 킨텍스점 지하1층호","경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층 일부호 (대화동)","10391","금덕푸드(충무로가는길)(한시적영업)","2023-12-01 04:15:09","U","2023-12-03 02:40:00","기타","178006.080301401","462865.812502378","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"598","일반음식점","07_24_04_P","4060000","4060000-101-2023-00768","2023-11-14","","03","폐업","02","폐업","2023-11-26","","","","","0.00","413-901","경기도 파주시 문산읍 사목리 494-1 제27회 파주장단콩축제","경기도 파주시 문산읍 임진각로 177, 제27회 파주장단콩축제","10808","아뜰리에","2023-11-27 04:15:09","U","2023-11-29 02:40:00","기타","177067.332277683","487447.428470809","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"599","일반음식점","07_24_04_P","3670000","3670000-101-2023-00629","2023-11-14","","03","폐업","02","폐업","2024-05-24","","","","","112.27","305-313","대전광역시 유성구 상대동 470-10","대전광역시 유성구 상대동로36번길 61-5, 지상1층 (상대동)","34199","다원","2024-05-24 17:50:26","U","2024-05-26 02:40:00","기타","230411.443224537","316367.526453731","기타","0","0","","","","0","0","0","0","0","","0","0","N","112.27","","","",
"600","일반음식점","07_24_04_P","3150000","3150000-101-2023-00660","2023-10-16","","03","폐업","02","폐업","2024-07-15","","","","","14.00","157-930","서울특별시 강서구 등촌동 664-2 태현빌딩","서울특별시 강서구 공항대로 337, 태현빌딩 지하1층 1호 (등촌동)","07590","뮤딴또","2024-07-15 16:04:22","U","2024-07-18 02:40:00","일식","186250.926822359","450667.404843932","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","14","","","",
"601","일반음식점","07_24_04_P","3100000","3100000-101-2023-00336","2023-10-16","","03","폐업","02","폐업","2023-10-21","","","","","","139-865","서울특별시 노원구 중계동 508 서울시립 북서울미술관","서울특별시 노원구 동일로 1238, 서울시립 북서울미술관 지상1층 (중계동)","01783","노원수제맥주협동조합","2023-10-22 04:15:08","U","2023-10-24 02:40:00","기타","205853.862930625","459752.225293129","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"602","일반음식점","07_24_04_P","3100000","3100000-101-2023-00335","2023-10-16","","03","폐업","02","폐업","2023-10-21","","","","","","139-865","서울특별시 노원구 중계동 508 서울시립 북서울미술관","서울특별시 노원구 동일로 1238, 서울시립 북서울미술관 지상1층 (중계동)","01783","대림각궁짜장","2023-10-22 04:15:08","U","2023-10-24 02:40:00","중국식","205853.862930625","459752.225293129","중국식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"603","일반음식점","07_24_04_P","3100000","3100000-101-2023-00332","2023-10-16","","03","폐업","02","폐업","2023-10-21","","","","02  937 8288","","139-200","서울특별시 노원구 상계동 115-1","서울특별시 노원구 상계로 273, 수락산 당고개 지구공원 (상계동)","01639","노원수제맥주협동조합","2023-10-22 04:15:08","U","2023-10-24 02:40:00","기타","206611.987924434","462922.813337392","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"604","일반음식점","07_24_04_P","4010000","4010000-101-2023-00769","2023-10-16","","03","폐업","02","폐업","2023-10-21","","","","","","429-811","경기도 시흥시 대야동 486-3","경기도 시흥시 대골안길 64, 댓골낭만거리 일원 (대야동)","14909","어물전생선구이","2023-10-22 04:15:09","U","2023-10-24 02:40:00","한식","181093.476321395","438046.384902078","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"605","일반음식점","07_24_04_P","3170000","3170000-101-2023-00283","2023-10-16","","03","폐업","02","폐업","2024-02-29","","","","","54.61","153-803","서울특별시 금천구 가산동 549-1","서울특별시 금천구 가산디지털2로 101, 1층 116호 (가산동)","08505","블랙국밥","2024-02-29 15:52:49","U","2024-03-02 02:40:00","한식","189282.642165078","441654.484590816","한식","0","0","","","","0","0","0","0","0","","0","0","N","54.61","","","",
"606","일반음식점","07_24_04_P","3700000","3700000-101-2023-00398","2023-09-20","","03","폐업","02","폐업","2023-09-23","","","","","0.00","680-806","울산광역시 남구 무거동 47 삼호철새공원 일원","","","66블럭","2023-09-24 04:15:09","U","2023-09-26 02:40:00","분식","406512.442323828","230421.283018549","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"607","일반음식점","07_24_04_P","3700000","3700000-101-2023-00397","2023-09-20","","03","폐업","02","폐업","2023-09-23","","","","","","680-825","울산광역시 남구 신정동 1468 태화강둔치","","","순수꽃차","2023-09-24 04:15:09","U","2023-09-26 02:40:00","기타","408998.532056437","230289.716691107","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"608","일반음식점","07_24_04_P","3230000","3230000-101-2023-00720","2023-09-19","","03","폐업","02","폐업","2023-09-25","","","","","50.00","138-829","서울특별시 송파구 방이동 88 올림픽공원","서울특별시 송파구 올림픽로 424, 올림픽공원 88잔디마당 (방이동)","05540","인생닭강정","2023-09-25 09:47:50","U","2023-09-27 02:40:00","분식","210199.45921923","446539.279382444","분식","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
"609","일반음식점","07_24_04_P","4010000","4010000-101-2023-00702","2023-09-20","","03","폐업","02","폐업","2023-09-24","","","","","","429-842","경기도 시흥시 장곡동 724-32 갯골생태공원","경기도 시흥시 동서로 287, 갯골생태공원 (장곡동)","14971","씽푸커피","2023-09-25 04:15:09","U","2023-09-27 02:40:00","기타","180521.995338457","432122.395127799","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"610","일반음식점","07_24_04_P","3290000","3290000-101-2023-00384","2023-09-20","","03","폐업","02","폐업","2023-10-15","","","","","","614-732","부산광역시 부산진구 부전동 503-15 롯데백화점부산본점","부산광역시 부산진구 가야대로 772, 롯데백화점부산본점 지하2층 (부전동)","47285","마케마끼","2023-10-16 04:15:09","U","2023-10-18 02:40:00","일식","387271.299492377","186099.137533193","일식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"611","일반음식점","07_24_04_P","5090000","5090000-101-2023-00109","2023-10-10","","03","폐업","02","폐업","2023-10-15","","","","","75.00","750-803","경상북도 영주시 풍기읍 성내리 240-1 2023경북영주풍기인삼축제행사장내","","","산수방식당","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","335600.778485337","375213.915760422","한식","0","0","","","","0","0","0","0","0","","0","0","N","75","","","",
"612","일반음식점","07_24_04_P","5090000","5090000-101-2023-00108","2023-10-10","","03","폐업","02","폐업","2023-10-15","","","","","25.00","750-803","경상북도 영주시 풍기읍 성내리 240-1 2023경북영주풍기인삼축제 행사장 내","","","학사카페","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","335600.778485337","375213.915760422","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"613","일반음식점","07_24_04_P","3420000","3420000-101-2023-00337","2023-10-10","","03","폐업","02","폐업","2023-11-16","","","","","18.94","701-020","대구광역시 동구 신천동 1506 신세계동대구복합환승센터","대구광역시 동구 동부로 149, 신세계동대구복합환승센터 지하1층 (신천동)","41229","노티드 대구신세계","2023-11-17 04:15:09","U","2023-11-19 02:40:00","기타","347037.241970286","265407.404336831","기타","0","0","","","","0","0","0","0","0","","0","0","N","18.94","","","",
"614","일반음식점","07_24_04_P","3070000","3070000-101-2023-00336","2023-05-03","","03","폐업","02","폐업","2024-09-24","","","","","26.45","136-828","서울특별시 성북구 장위동 66-303","서울특별시 성북구 돌곶이로27길 78, 지상1층 (장위동)","02770","곽선생 왕만두","2024-09-24 10:16:06","U","2024-09-26 02:40:00","분식","204498.82135882","456431.283123276","분식","0","0","","","","0","0","0","0","0","","0","0","N","26.45","","","",
"615","일반음식점","07_24_04_P","3290000","3290000-101-2023-00403","2023-10-10","","03","폐업","02","폐업","2023-11-12","","","","","","614-732","부산광역시 부산진구 부전동 503-15 롯데백화점부산본점","부산광역시 부산진구 가야대로 772, 롯데백화점부산본점 지하2층 (부전동)","47285","포동푸딩","2023-11-13 04:15:08","U","2023-11-15 02:40:00","기타","387271.299492377","186099.137533193","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"616","일반음식점","07_24_04_P","5080000","5080000-101-2023-00581","2023-11-23","","03","폐업","02","폐업","2023-12-25","","","","","","","경상북도 구미시 산동읍 봉산리 567-1 구미코(구미디지털전자산업관)","경상북도 구미시 산동읍 첨단기업1로 49, 구미코(구미디지털전자산업관)","39171","알통떡강정구미도량원호점","2023-12-26 04:15:08","U","2023-12-28 02:40:00","호프/통닭","329730.443718141","294416.132613245","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"617","일반음식점","07_24_04_P","3130000","3130000-101-2023-01105","2023-11-21","","03","폐업","02","폐업","2024-09-02","","","","","36.00","121-856","서울특별시 마포구 신수동 457 마포벽산 이-솔렌스힐아파트","서울특별시 마포구 광성로 28, 상가동 지하2층 103호 일부호 (신수동, 마포벽산 이-솔렌스힐아파트)","04097","강여사곱창전골 마포대흥점","2024-09-02 10:09:34","U","2024-09-04 02:40:00","한식","194276.312988438","449686.166279746","한식","0","0","","","","0","0","0","0","0","","0","0","N","36","","","",
"618","일반음식점","07_24_04_P","3130000","3130000-101-2023-01103","2023-11-21","","03","폐업","02","폐업","2024-01-02","","","","","12.00","121-828","서울특별시 마포구 상수동 262-1 리버힐","서울특별시 마포구 토정로11길 31, 리버힐 4층 일부호 (상수동)","04075","조일란떡볶이 마포상수직영점","2024-01-02 14:16:02","U","2024-01-04 02:40:00","분식","193295.827968662","449288.42063077","분식","0","0","","","","0","0","0","0","0","","0","0","N","12","","","",
"619","일반음식점","07_24_04_P","3910000","3910000-101-2023-00448","2023-11-21","","03","폐업","02","폐업","2024-07-31","","","","","28.12","450-150","경기도 평택시 비전동 1096 117호","경기도 평택시 비전4로 47, 강일빌딩 117호 (비전동)","17854","국물닭발","2024-07-31 14:37:04","U","2024-08-02 02:40:00","한식","210129.033166995","388987.006631937","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","28.12","","","",
"620","일반음식점","07_24_04_P","5190000","5190000-101-2023-00035","2023-11-17","","03","폐업","02","폐업","2024-06-07","","","","","80.00","714-901","경상북도 청도군 화양읍 삼신리 500","경상북도 청도군 화양읍 삼신길 79","38324","밀밭","2024-06-07 09:40:47","U","2024-06-09 02:40:00","한식","355224.777128904","245296.8708005","한식","0","0","","","","0","0","0","0","0","","0","0","N","80","","","",
"621","일반음식점","07_24_04_P","3650000","3650000-101-2023-00307","2023-11-14","","03","폐업","02","폐업","2024-11-13","","","","","33.60","301-842","대전광역시 중구 유천동 198-8 C동 102호","대전광역시 중구 평촌로 100, C동 1층 102호 (유천동)","34897","레드레터데이(REDLETTERDAY)","2024-11-13 13:50:13","U","2024-11-15 02:40:00","기타","235692.012232639","313583.064914265","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33.6","","","",
"622","일반음식점","07_24_04_P","3910000","3910000-101-2023-00445","2023-11-14","","03","폐업","02","폐업","2024-07-04","","","","","33.00","450-130","경기도 평택시 용이동 594-2","경기도 평택시 현촌4길 8, 1층 (용이동)","17869","라라커피 (LaLa COFFEE)","2024-07-04 15:52:44","U","2024-07-06 02:40:00","기타","211747.555846833","388645.072134231","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33","","","",
"623","일반음식점","07_24_04_P","5530000","5530000-101-2023-01481","2023-11-14","","03","폐업","02","폐업","2024-08-29","","","","","101.56","445-130","경기도 화성시 영천동 879 동탄역 동원로얄듀크1차","경기도 화성시 동탄첨단산업2로 14, 213동 지하1층 B217호,B218호 (영천동, 동탄역 동원로얄듀크1차)","18467","우양가 테크노밸리점","2024-08-29 15:11:01","U","2024-08-31 02:40:00","식육(숯불구이)","208980.076570802","412097.409040254","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","101.56","","","",
"624","일반음식점","07_24_04_P","4321000","4321000-101-2023-00060","2023-10-16","","03","폐업","02","폐업","2023-10-21","","","","","6.60","","강원특별자치도 양구군 양구읍 상리 239-7 양구 행복나눔센터","강원특별자치도 양구군 양구읍 장터길 43, 양구 행복나눔센터","24535","오늘뭐먹지","2023-10-22 04:15:11","U","2023-10-24 02:40:00","분식","286677.512965942","511624.252002816","분식","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","","",
